lon	lat
-0.234999	51.5720309
-0.2349368	51.5720312
-0.234835	51.5720082
-0.2347665	51.5719793
-0.2347448	51.5719634
-0.2347229	51.5719255
-0.2346845	51.5718377
-0.2346667	51.5718185
-0.2345864	51.5717706
-0.2345068	51.5717748
-0.2344531	51.5717821
-0.2344067	51.5717886
-0.234367	51.5718284
-0.2341951	51.5717622
-0.234097	51.5717285
-0.2340559	51.5717279
-0.2339758	51.5717432
-0.2338949	51.5717766
-0.2337964	51.5718392
-0.2337559	51.5718615
-0.2334426	51.57198
-0.2326048	51.571241
-0.2322744	51.5709565
-0.2322598	51.5709439
-0.2320848	51.5707954
-0.2319007	51.5706458
-0.2318817	51.5706283
-0.231329	51.570182
-0.2309353	51.5698456
-0.2305042	51.5694808
-0.2301691	51.5692096
-0.2298312	51.5689175
-0.2296064	51.5687112
-0.2293865	51.5684732
-0.2289787	51.5681148
-0.2289377	51.5680724
-0.2288191	51.567968
-0.228638	51.5678394
-0.2285594	51.5677943
-0.2284325	51.5677005
-0.2279746	51.5674555
-0.2277424	51.5673443
-0.2271512	51.5670191
-0.2269164	51.5668852
-0.2267249	51.5667565
-0.2264461	51.5665786
-0.2264265	51.5665633
-0.2259423	51.5662161
-0.2258422	51.5661707
-0.2257054	51.5660371
-0.2254899	51.5658648
-0.2247091	51.5652205
-0.2246202	51.5651547
-0.2241075	51.5647189
-0.2238903	51.5645277
-0.2231997	51.5639412
-0.2228526	51.5636679
-0.2224132	51.5632861
-0.2222314	51.5631353
-0.2222001	51.5631087
-0.2216229	51.5626193
-0.2215532	51.5625517
-0.2212064	51.5622318
-0.2211441	51.5621677
-0.2207761	51.5617571
-0.2206998	51.5616763
-0.2206942	51.5616713
-0.2206852	51.5616614
-0.2206133	51.5615834
-0.2204994	51.5614602
-0.2203311	51.561274
-0.2202094	51.5611416
-0.2199476	51.5608562
-0.2198255	51.560712
-0.2194211	51.5602687
-0.2191493	51.5599664
-0.2188472	51.5596444
-0.2185229	51.5593335
-0.218203	51.559052
-0.2177994	51.5587228
-0.2171729	51.5582023
-0.2168378	51.5579215
-0.216667	51.5577784
-0.2164098	51.557562
-0.2158867	51.557134
-0.2146743	51.5561871
-0.2142647	51.5558318
-0.2141442	51.5557354
-0.2137426	51.5553825
-0.2136906	51.5553402
-0.2136406	51.5552972
-0.2135713	51.5552385
-0.2135463	51.5552178
-0.2135115	51.5551885
-0.2130148	51.5554161
-0.2128909	51.5554836
-0.2128948	51.555491
-0.2128184	51.5555361
-0.2127545	51.555568
-0.2127494	51.5555631
-0.2126085	51.5556407
-0.2126129	51.555644
-0.2123989	51.5557679
-0.2123924	51.5557649
-0.2121382	51.5559142
-0.2118772	51.5560427
-0.2118828	51.5560492
-0.2116549	51.5561643
-0.2112469	51.5563217
-0.2100354	51.5567489
-0.2095352	51.5563112
-0.2094075	51.5561871
-0.2092371	51.5560338
-0.2088623	51.5557231
-0.2088451	51.5557311
-0.208334	51.5558897
-0.2079061	51.5559937
-0.2069153	51.55622
-0.2068127	51.5562481
-0.2067303	51.5562752
-0.2065652	51.5563347
-0.2065205	51.5563557
-0.2062854	51.556369
-0.2061323	51.5563842
-0.2060992	51.5563894
-0.2060727	51.5564023
-0.2059924	51.5564279
-0.2059212	51.5562331
-0.2058966	51.556074
-0.2058838	51.5557579
-0.205902	51.5555873
-0.2058506	51.555451
-0.2058314	51.5553748
-0.2058045	51.5553162
-0.2056768	51.5553187
-0.205646	51.5553193
-0.2051792	51.5553527
-0.2050608	51.5553749
-0.2050153	51.5553935
-0.2049412	51.5554115
-0.204814	51.5554223
-0.2041156	51.5556054
-0.2034933	51.5556656
-0.2026753	51.5557804
-0.202209	51.5558553
-0.201453	51.5559598
-0.2009818	51.5560614
-0.2005906	51.5561255
-0.200058	51.5561661
-0.1993966	51.5561876
-0.1993911	51.5561965
-0.1993994	51.5563097
-0.1994138	51.5563527
-0.199514	51.5565845
-0.1995667	51.5566878
-0.1995842	51.5568017
-0.1995816	51.5569538
-0.1995362	51.557073
-0.1994566	51.5571991
-0.1993615	51.5573767
-0.1993244	51.5574158
-0.1992739	51.5574477
-0.1992247	51.5574935
-0.1989174	51.5578273
-0.1986816	51.5580072
-0.1985484	51.5581425
-0.1985236	51.5581917
-0.1985121	51.5583419
-0.1984784	51.5585576
-0.1984545	51.5586465
-0.1984241	51.5587305
-0.1983319	51.5588554
-0.1981597	51.5589851
-0.1979355	51.5591274
-0.1975243	51.5588634
-0.1972637	51.5589882
-0.1971845	51.5590167
-0.1970537	51.5590427
-0.1969758	51.5591034
-0.1969687	51.5591054
-0.1966317	51.5591997
-0.1967004	51.5593031
-0.1968174	51.5595926
-0.1968359	51.5596739
-0.1968417	51.5598574
-0.1968302	51.5598598
-0.1968413	51.5600301
-0.1969241	51.5600254
-0.1969157	51.5601686
-0.1969179	51.5604068
-0.1969248	51.5605326
-0.1969146	51.5605521
-0.1969215	51.5605541
-0.1969161	51.5605726
-0.1969046	51.5605699
-0.1968905	51.5606006
-0.1968492	51.5605931
-0.1968336	51.5606268
-0.1967888	51.5606185
-0.1967507	51.560695
-0.1966337	51.5606703
-0.1966065	51.5607245
-0.1961028	51.5606373
-0.1956473	51.5605194
-0.1954233	51.5604811
-0.1952986	51.5604644
-0.1951691	51.5604581
-0.1948519	51.5604814
-0.1945927	51.5605681
-0.1945897	51.5606642
-0.1945462	51.5607192
-0.1943775	51.5607804
-0.1943484	51.5607878
-0.1942276	51.5608414
-0.1940528	51.5608982
-0.1939821	51.560914
-0.1938044	51.5608495
-0.1936544	51.5609351
-0.1933628	51.5610209
-0.1931919	51.5610785
-0.1930336	51.5611374
-0.1928894	51.5612049
-0.1927536	51.5612741
-0.1926459	51.561339
-0.1923144	51.5615542
-0.191747	51.5615801
-0.191525	51.5615847
-0.191462	51.5615881
-0.1913644	51.5615998
-0.1912469	51.5616234
-0.191148	51.5616536
-0.1910039	51.5617052
-0.190868	51.5617618
-0.1908033	51.5618013
-0.1907235	51.5618682
-0.1906578	51.5619566
-0.1905865	51.5622044
-0.1905495	51.5623094
-0.1905128	51.5623828
-0.1904353	51.5625657
-0.1904047	51.5626155
-0.1903614	51.5629389
-0.1903397	51.5629509
-0.1903048	51.5629793
-0.1902989	51.563025
-0.1902383	51.5632276
-0.1902277	51.5632609
-0.1901999	51.563317
-0.190179	51.5633842
-0.1901686	51.5635896
-0.1901927	51.563734
-0.1901903	51.5637665
-0.1901652	51.5639486
-0.1901042	51.5640346
-0.1901256	51.5640494
-0.1901089	51.5640806
-0.1900972	51.5641789
-0.1900535	51.5643783
-0.1900418	51.5644045
-0.1900263	51.5644682
-0.1900279	51.5645764
-0.1900223	51.56465
-0.1900089	51.5646877
-0.1899579	51.5647394
-0.1899118	51.5648203
-0.1898907	51.5648881
-0.1898817	51.5649606
-0.1898576	51.5650016
-0.1897567	51.5650962
-0.1896703	51.565214
-0.1895237	51.5652767
-0.1894229	51.5653544
-0.1893925	51.5653958
-0.1893467	51.5654351
-0.1892583	51.5654987
-0.1892178	51.5655147
-0.1891403	51.565537
-0.1889979	51.5655444
-0.1888625	51.5655589
-0.1887482	51.5655759
-0.1886735	51.5655958
-0.1886147	51.5656213
-0.1883835	51.5657547
-0.1883189	51.5657881
-0.188081	51.5658583
-0.1878798	51.5659571
-0.1878196	51.5659804
-0.1877328	51.5660038
-0.1876463	51.5660197
-0.1875519	51.5660304
-0.1872674	51.5661183
-0.1871679	51.5661531
-0.1871131	51.5661943
-0.187054	51.5662653
-0.1870197	51.5663464
-0.1869806	51.5664012
-0.1869593	51.566485
-0.1869267	51.5665118
-0.1868517	51.5665476
-0.1861676	51.5669209
-0.1861148	51.5669399
-0.1857031	51.5670463
-0.1852787	51.5671404
-0.1850501	51.5671846
-0.184917	51.5672206
-0.1847506	51.567247
-0.1845698	51.5672846
-0.1843146	51.5673281
-0.184027	51.567388
-0.1837858	51.5674658
-0.1835032	51.5676582
-0.1835391	51.5676798
-0.1834131	51.5677651
-0.1836976	51.5679543
-0.1835674	51.5680066
-0.1834879	51.5680451
-0.1832488	51.568136
-0.1831482	51.568183
-0.1827008	51.5684125
-0.1823491	51.5685986
-0.1821453	51.5687173
-0.1819267	51.5688778
-0.1818872	51.5689005
-0.1817082	51.5689931
-0.1809226	51.5693719
-0.1808428	51.569402
-0.1808599	51.5694165
-0.1809129	51.5695132
-0.180992	51.5696302
-0.181012	51.5696704
-0.1807524	51.569667
-0.1805154	51.5696759
-0.1801812	51.5696995
-0.1787641	51.5699401
-0.1786397	51.5699579
-0.1783289	51.5700144
-0.1782672	51.5700351
-0.1781745	51.5700782
-0.1781239	51.5701182
-0.1780754	51.5701792
-0.178046	51.5702514
-0.1780417	51.5703335
-0.1780489	51.570382
-0.1780707	51.5704281
-0.1781261	51.5704821
-0.1781472	51.5705102
-0.1777635	51.5703015
-0.177678	51.5702658
-0.1776198	51.5702523
-0.1768595	51.5701633
-0.1765529	51.5700664
-0.1758882	51.5698459
-0.1758838	51.5698019
-0.175853	51.5697804
-0.1751592	51.5695435
-0.1751066	51.5694284
-0.1748878	51.5694221
-0.1744069	51.5692537
-0.1742858	51.5693683
-0.1742147	51.5694441
-0.174165	51.569486
-0.1740422	51.5695838
-0.1738762	51.5696994
-0.1738533	51.5699041
-0.1737391	51.5699003
-0.1737366	51.5699329
-0.1737537	51.5700448
-0.1737423	51.5703737
-0.1737179	51.5704943
-0.1736778	51.5706298
-0.1736423	51.5707212
-0.1735754	51.5708577
-0.1734691	51.5710127
-0.1730932	51.5714219
-0.172652	51.5717109
-0.1722962	51.5719077
-0.1721829	51.5719437
-0.1721167	51.5719523
-0.1720606	51.5719411
-0.1720044	51.5719604
-0.1719775	51.5719744
-0.1718584	51.5720209
-0.1718601	51.5720354
-0.1718394	51.572086
-0.1718053	51.572122
-0.171743	51.5721736
-0.1712868	51.5724029
-0.1712572	51.5724157
-0.1712532	51.5726325
-0.171242	51.5729945
-0.1712399	51.5730216
-0.1712142	51.5732819
-0.1712112	51.5735427
-0.1712244	51.5735713
-0.1694696	51.5739635
-0.1694598	51.5745118
-0.169472	51.5747116
-0.1695067	51.5748911
-0.1695866	51.5754526
-0.1696314	51.5757703
-0.1695539	51.5757682
-0.1696294	51.5763603
-0.1697305	51.576367
-0.1695484	51.5768551
-0.1693398	51.5774137
-0.168285	51.5769933
-0.1680885	51.5769264
-0.1677568	51.5773502
-0.1676342	51.577494
-0.1670843	51.5782101
-0.1671675	51.5782249
-0.1673609	51.5782585
-0.167381	51.5782657
-0.1673288	51.5783208
-0.1672088	51.5784153
-0.1670524	51.578537
-0.1668384	51.5786541
-0.1668546	51.5787902
-0.1670157	51.5796631
-0.1670762	51.5796685
-0.167087	51.5805823
-0.167136	51.580584
-0.1672167	51.580587
-0.1672213	51.5806168
-0.1672336	51.5807052
-0.1672169	51.5811203
-0.1672198	51.5812994
-0.1671468	51.5815373
-0.1670616	51.5817528
-0.1670142	51.5818185
-0.1669576	51.5818969
-0.166902	51.5819499
-0.1668961	51.5819552
-0.1662157	51.5820417
-0.1663724	51.5821646
-0.1663632	51.582177
-0.1661338	51.582463
-0.1657723	51.5829439
-0.1657467	51.5832214
-0.1652041	51.5834359
-0.1649133	51.5835418
-0.1650632	51.5835931
-0.1646057	51.5839556
-0.1643073	51.5839644
-0.163757	51.5843199
-0.1637537	51.584322
-0.1637022	51.5842971
-0.1636566	51.5843103
-0.1635664	51.5842611
-0.1634231	51.5843034
-0.163204	51.5843481
-0.1630643	51.5843726
-0.1629302	51.5843997
-0.1628561	51.5844116
-0.1627736	51.5844282
-0.1627432	51.5844322
-0.1627089	51.5844405
-0.1626302	51.5844659
-0.1624952	51.5845148
-0.1623526	51.5845885
-0.1622896	51.5846186
-0.1620622	51.5847464
-0.1619189	51.5848637
-0.1615182	51.5851543
-0.1613989	51.585258
-0.1613652	51.5852815
-0.1613193	51.5853116
-0.1612386	51.5853458
-0.1612033	51.5853598
-0.1611549	51.5853769
-0.16111	51.5853639
-0.1609024	51.5852193
-0.1604107	51.5848752
-0.1602703	51.5847965
-0.1600542	51.584679
-0.1598848	51.5845845
-0.1596429	51.5844603
-0.1595807	51.5845015
-0.1592042	51.5847789
-0.1579662	51.5857333
-0.1579229	51.5861949
-0.1579224	51.5862073
-0.1574006	51.586196
-0.1571566	51.5861888
-0.1573564	51.5864493
-0.1574241	51.5865498
-0.1574262	51.5865558
-0.1575466	51.5865669
-0.1575467	51.5865559
-0.157827	51.5865769
-0.1584806	51.5866203
-0.1587051	51.5866307
-0.1587136	51.5871358
-0.1587172	51.5875461
-0.1586433	51.5875457
-0.1586556	51.5879989
-0.16026	51.5879866
-0.1601113	51.5880932
-0.1601032	51.5882151
-0.1600992	51.5884369
-0.1600938	51.5886709
-0.1600956	51.5888288
-0.1600899	51.589002
-0.1601555	51.5890005
-0.160149	51.5891753
-0.1601515	51.5893781
-0.1601545	51.5894308
-0.160187	51.589695
-0.1597814	51.5897183
-0.1597931	51.5898235
-0.15982	51.5900243
-0.1598324	51.5900978
-0.1598723	51.5901864
-0.1598483	51.590269
-0.1598273	51.5903453
-0.1597487	51.5905891
-0.1595484	51.5912499
-0.1594575	51.5915713
-0.1593247	51.5915478
-0.1592557	51.5916157
-0.1591976	51.5916632
-0.1591061	51.5917156
-0.158726	51.5919212
-0.1587145	51.5919365
-0.1587114	51.5919958
-0.1587287	51.5920339
-0.1588441	51.5922262
-0.1588897	51.5923163
-0.1595506	51.5922436
-0.1597166	51.5922246
-0.1597931	51.5924108
-0.1598636	51.5925681
-0.1599834	51.5929012
-0.1600177	51.5929857
-0.1602238	51.5934078
-0.160288	51.5936832
-0.1603098	51.5938261
-0.16044	51.5941188
-0.1605701	51.5943026
-0.1606813	51.5944338
-0.1607292	51.5944971
-0.1607744	51.5945695
-0.1608038	51.594604
-0.160873	51.5946907
-0.16095	51.5947726
-0.1609709	51.5948304
-0.1610173	51.5949193
-0.1610292	51.5949636
-0.1610222	51.5949685
-0.1610352	51.5950195
-0.161053	51.595107
-0.1610666	51.5952019
-0.161108	51.5952948
-0.1613175	51.5957834
-0.1615818	51.5964037
-0.161799	51.5969669
-0.1617761	51.5973015
-0.161774	51.5973932
-0.1617866	51.5974761
-0.1617827	51.5975364
-0.1617688	51.5975964
-0.1617308	51.5976785
-0.1599297	51.6002275
-0.1586938	51.6020444
-0.1584733	51.6023602
-0.1581775	51.6027747
-0.1577572	51.6033891
-0.1575289	51.6037433
-0.1570942	51.6043507
-0.1565018	51.6051962
-0.1564942	51.6052502
-0.1565089	51.6053218
-0.1563763	51.6053635
-0.1563663	51.6053662
-0.1561364	51.6054399
-0.1560084	51.6054567
-0.1558887	51.6054627
-0.1559852	51.6053988
-0.1560683	51.6053129
-0.1561066	51.6052322
-0.1561239	51.6051572
-0.1561082	51.6051133
-0.1560442	51.6050816
-0.1557094	51.6048999
-0.1554745	51.6047654
-0.1551533	51.6045591
-0.1548747	51.6043644
-0.1546988	51.6042278
-0.1545761	51.6041129
-0.1543945	51.6039197
-0.1541359	51.6036233
-0.1540756	51.603541
-0.1539974	51.6034665
-0.1536187	51.6030395
-0.1534316	51.6028437
-0.1534021	51.6027846
-0.1533668	51.6026568
-0.1533544	51.6025615
-0.1533539	51.6024492
-0.1534499	51.6015042
-0.1534595	51.6012665
-0.1534513	51.6011612
-0.1534388	51.6009539
-0.1533581	51.6005492
-0.153314	51.6003414
-0.1532868	51.6002289
-0.1531929	51.6000312
-0.1531651	51.5999713
-0.1531295	51.59983
-0.1530771	51.5995913
-0.1530081	51.5992952
-0.1529711	51.5991854
-0.1529064	51.5990995
-0.1527524	51.5989363
-0.1522566	51.5984917
-0.1520495	51.5983141
-0.1520054	51.5982603
-0.1519814	51.5981662
-0.1517961	51.5979148
-0.1513563	51.5974684
-0.1512717	51.5974965
-0.1511673	51.5975336
-0.151161	51.5975281
-0.1503068	51.5978438
-0.1499331	51.5979839
-0.1496516	51.5980875
-0.1489337	51.5983526
-0.1485944	51.598479
-0.1479898	51.5987036
-0.1479229	51.5987299
-0.1478973	51.598706
-0.1473776	51.5989001
-0.1474776	51.5990084
-0.1471469	51.5991293
-0.147017	51.5991877
-0.1470007	51.599195
-0.1468702	51.5992406
-0.1468171	51.5992638
-0.1465378	51.599368
-0.1460859	51.5995394
-0.1460171	51.5995681
-0.1457105	51.5996814
-0.1452651	51.59985
-0.1450641	51.5999264
-0.1448081	51.6000205
-0.1446739	51.6000721
-0.1445489	51.6001069
-0.1444636	51.6001264
-0.1445074	51.6002816
-0.1445222	51.6003677
-0.1445021	51.6004605
-0.1444707	51.6005451
-0.1444407	51.6006216
-0.1443812	51.6007343
-0.1443262	51.6008105
-0.1443086	51.6008525
-0.1442686	51.6009518
-0.1442443	51.601013
-0.1441975	51.6010934
-0.1441814	51.6011134
-0.1439156	51.6012917
-0.1438642	51.6013708
-0.1438392	51.60146
-0.1438229	51.60149
-0.1437822	51.6015203
-0.1437032	51.6015753
-0.1436688	51.60161
-0.1436135	51.6016832
-0.143573	51.6017467
-0.1435348	51.6018128
-0.1434278	51.601954
-0.1432774	51.6021025
-0.1432412	51.6022059
-0.1432343	51.60225
-0.1431669	51.6023714
-0.1430979	51.6024696
-0.1430312	51.6025316
-0.1429237	51.6026024
-0.1428991	51.6026267
-0.1428401	51.6027038
-0.1427926	51.6027554
-0.1427655	51.6027791
-0.1427274	51.6028027
-0.1426887	51.6028198
-0.1426123	51.6028508
-0.1425543	51.6028872
-0.1424802	51.6029669
-0.1423777	51.6030663
-0.1422466	51.6031897
-0.1421884	51.6032508
-0.1421371	51.6033142
-0.1421086	51.6033462
-0.1420886	51.6033801
-0.14208	51.6034052
-0.1420803	51.6034803
-0.1420872	51.6035522
-0.1420871	51.6035818
-0.142067	51.6036137
-0.1419985	51.603706
-0.1419949	51.6037743
-0.1419907	51.6039392
-0.1419904	51.603966
-0.1420074	51.6040672
-0.142016	51.6041877
-0.1420104	51.6043652
-0.1420134	51.6044173
-0.1420255	51.6044711
-0.1420686	51.6045926
-0.1421457	51.604772
-0.1422048	51.6049379
-0.1422251	51.6049771
-0.1422764	51.6050436
-0.1423367	51.6050966
-0.1424329	51.6051786
-0.1424667	51.605219
-0.1425377	51.60532
-0.1426768	51.6055303
-0.1427467	51.6056376
-0.142786	51.605687
-0.1428148	51.6057359
-0.1428431	51.6057723
-0.1428732	51.6058287
-0.1429003	51.6058952
-0.1429747	51.6061094
-0.1430907	51.6064523
-0.1431722	51.6067155
-0.1431848	51.6067945
-0.143196	51.6069408
-0.1432118	51.6072011
-0.1432656	51.6073824
-0.1433356	51.6075351
-0.1433844	51.6076804
-0.1434318	51.6079499
-0.1434328	51.6079633
-0.1434346	51.6084138
-0.1434438	51.608779
-0.1434508	51.6088283
-0.1432556	51.6088936
-0.1430017	51.608972
-0.1424715	51.6091299
-0.1419494	51.6092871
-0.1414532	51.6094284
-0.1409001	51.6095784
-0.1403379	51.6097265
-0.1399603	51.6098466
-0.139706	51.6099251
-0.1394935	51.6099856
-0.1392055	51.6100585
-0.1389925	51.610115
-0.1387801	51.6101715
-0.138762	51.6101754
-0.1387314	51.610183
-0.1390669	51.6104227
-0.1395271	51.6107717
-0.139841	51.6110159
-0.1401701	51.6112828
-0.1405333	51.6115849
-0.1410714	51.6120635
-0.1414542	51.612412
-0.1419468	51.6128794
-0.1420969	51.6130305
-0.1424239	51.6133581
-0.1431999	51.6141589
-0.1436661	51.6146347
-0.1442378	51.6152184
-0.1445072	51.6154931
-0.1445207	51.6155063
-0.1442455	51.6155765
-0.1436038	51.6157219
-0.1431676	51.6158531
-0.1427962	51.6159641
-0.1427319	51.6159828
-0.1427111	51.6159609
-0.1420574	51.6161583
-0.1420668	51.6161747
-0.1420831	51.616201
-0.1420257	51.6162279
-0.142121	51.6163698
-0.1420535	51.6163957
-0.1420243	51.616407
-0.1419861	51.6164324
-0.1419659	51.6164517
-0.1418442	51.6167168
-0.141852	51.616725
-0.1418606	51.6167902
-0.141804	51.6168617
-0.1416491	51.6170626
-0.1416321	51.617078
-0.1416258	51.6170892
-0.1416228	51.6171038
-0.1416261	51.6171097
-0.1414904	51.6172206
-0.1413717	51.6173286
-0.141344	51.6173596
-0.1413165	51.6174045
-0.1412972	51.6174499
-0.141294	51.6174938
-0.1413058	51.6175336
-0.1410619	51.6176543
-0.141013	51.6176804
-0.1410054	51.6176845
-0.1409276	51.6176717
-0.1408949	51.6176684
-0.1408553	51.6176701
-0.1407963	51.6176755
-0.1407317	51.6176913
-0.1406404	51.6177375
-0.1405366	51.6178098
-0.1404256	51.6178972
-0.14027	51.6180353
-0.1400606	51.6182163
-0.1397399	51.6184872
-0.1397906	51.6185247
-0.139773	51.6185365
-0.1397801	51.618544
-0.1397595	51.6185558
-0.1397453	51.6185565
-0.1394891	51.6187257
-0.1393151	51.618839
-0.1393065	51.6188315
-0.1392146	51.6189067
-0.1391119	51.6190091
-0.1386067	51.6194112
-0.1383249	51.619631
-0.1380359	51.619826
-0.13764	51.620126
-0.1376418	51.6201406
-0.1376213	51.6201562
-0.1375821	51.620173
-0.1374958	51.6202319
-0.1374868	51.6202506
-0.1374851	51.6202637
-0.13746	51.6202782
-0.1374371	51.620281
-0.1373705	51.620324
-0.1373732	51.6203387
-0.1373289	51.620371
-0.1373147	51.6203682
-0.1372023	51.6204426
-0.1372147	51.6204605
-0.1371521	51.6205049
-0.1371268	51.6205045
-0.1370381	51.620565
-0.1370362	51.6205883
-0.1369601	51.62064
-0.1369286	51.6206402
-0.1366121	51.6208705
-0.1362947	51.6210982
-0.1359216	51.6213724
-0.1358648	51.6213741
-0.1357364	51.6214641
-0.1356121	51.6215782
-0.1354511	51.6217582
-0.1354401	51.6217705
-0.1354425	51.6217863
-0.1354292	51.621788
-0.1354306	51.6218277
-0.1354385	51.6218273
-0.1354781	51.6221444
-0.1354936	51.6221525
-0.135525	51.622373
-0.1355299	51.6223971
-0.1353654	51.6223037
-0.1353504	51.6222972
-0.1353256	51.6222891
-0.1352921	51.6222892
-0.1351578	51.6223016
-0.1351271	51.6223081
-0.1350991	51.6223246
-0.1350645	51.6223494
-0.1349641	51.6225941
-0.1348672	51.6227741
-0.1347442	51.6230609
-0.1345491	51.6234138
-0.1344927	51.6235209
-0.1344066	51.6236527
-0.1343642	51.6237481
-0.1342787	51.6238874
-0.1342414	51.6239398
-0.1342061	51.6239893
-0.1342431	51.6240339
-0.1342417	51.6240688
-0.1342439	51.6240968
-0.1342548	51.6241161
-0.1342768	51.6241405
-0.134288	51.6241483
-0.1342503	51.6241966
-0.1342789	51.6242432
-0.1342952	51.6243142
-0.1342969	51.6244163
-0.134277	51.6244693
-0.134243	51.624509
-0.1342294	51.6245163
-0.1341976	51.6245249
-0.1341371	51.6245375
-0.1341175	51.6247214
-0.134084	51.6248533
-0.1340572	51.6249114
-0.1339769	51.6250904
-0.1337934	51.6254563
-0.1337383	51.625574
-0.1336228	51.6258342
-0.1335213	51.6260403
-0.1335403	51.6260496
-0.1335212	51.6261148
-0.1333936	51.6263803
-0.1333746	51.6264112
-0.133333	51.6264519
-0.1333066	51.6264855
-0.1332456	51.6265324
-0.133115	51.6266185
-0.1330651	51.6266472
-0.1330405	51.6266707
-0.1329862	51.6266974
-0.1328813	51.6267693
-0.1327761	51.6268145
-0.1325885	51.6269834
-0.1325598	51.6270165
-0.1324071	51.627192
-0.1323247	51.6272828
-0.1322125	51.6274423
-0.1321418	51.627575
-0.1321074	51.6276641
-0.1320363	51.6277574
-0.1317793	51.627984
-0.1312076	51.6284864
-0.1313241	51.6285335
-0.1310599	51.6288277
-0.1309722	51.6288826
-0.1308478	51.6291175
-0.1307097	51.629336
-0.1305481	51.629327
-0.1304598	51.6293134
-0.130433	51.6293625
-0.1304669	51.6293775
-0.130657	51.6294623
-0.1308952	51.6295596
-0.1310206	51.6296156
-0.1311666	51.6296835
-0.1308052	51.6300917
-0.1307922	51.6301442
-0.1307466	51.6302928
-0.1306882	51.6303684
-0.1304731	51.630643
-0.1301905	51.6310184
-0.1298036	51.6309603
-0.1297773	51.6310139
-0.12977	51.6310134
-0.1297107	51.6311296
-0.1297144	51.6311308
-0.1296726	51.6312073
-0.1296116	51.6313265
-0.1296159	51.631327
-0.1296025	51.6313572
-0.1295368	51.6314582
-0.1294896	51.6315755
-0.1294074	51.6317424
-0.1292847	51.6318417
-0.129326	51.6318486
-0.1292145	51.6320134
-0.1291988	51.6320579
-0.1291414	51.6322024
-0.1291201	51.6322627
-0.1292481	51.6322925
-0.1293414	51.6323131
-0.1294221	51.6323267
-0.1299015	51.6323812
-0.1303629	51.6324381
-0.1310205	51.6325251
-0.1310933	51.632535
-0.1311777	51.6325528
-0.1312497	51.6325727
-0.131357	51.6326071
-0.1318119	51.6327591
-0.13219	51.6328632
-0.1325195	51.6329653
-0.1325813	51.6329864
-0.1329857	51.6331313
-0.1332952	51.6332649
-0.1336387	51.6334897
-0.1337082	51.6335377
-0.1337744	51.6335391
-0.1339052	51.6336102
-0.133688	51.6337656
-0.1338415	51.6338967
-0.1339225	51.6339681
-0.1339993	51.6340369
-0.1340028	51.6340241
-0.134057	51.6340008
-0.1341216	51.6339645
-0.1342778	51.6338641
-0.1344461	51.633966
-0.1344367	51.6339718
-0.1342668	51.6340748
-0.1345384	51.6342396
-0.1342548	51.6344177
-0.1342872	51.6344816
-0.1343569	51.6345395
-0.1344464	51.6346175
-0.1345454	51.6346916
-0.1347066	51.6347907
-0.1348753	51.6348891
-0.1350025	51.6349649
-0.1350768	51.635009
-0.1352688	51.63512
-0.1354475	51.6351983
-0.1357784	51.635339
-0.136049	51.6354589
-0.1364537	51.6356277
-0.1372637	51.6359669
-0.13768	51.6361537
-0.1378543	51.6362318
-0.1378933	51.6362426
-0.1381151	51.6363632
-0.1383554	51.63649
-0.1384152	51.636523
-0.1387174	51.6366864
-0.138975	51.6368286
-0.1392352	51.6369716
-0.1394635	51.6370881
-0.1396184	51.6371747
-0.1398949	51.637349
-0.1400225	51.6374317
-0.1401061	51.637448
-0.1401632	51.6374572
-0.1401911	51.6374618
-0.1402162	51.6374697
-0.1402448	51.6374885
-0.140285	51.637519
-0.1403847	51.6375988
-0.1405746	51.6377607
-0.1407921	51.6379517
-0.1408261	51.6379776
-0.1410803	51.6381921
-0.141383	51.6384586
-0.1415596	51.6386133
-0.1418451	51.6388764
-0.1420897	51.6390956
-0.1423134	51.6393077
-0.1421438	51.6393645
-0.1426077	51.6397881
-0.1427269	51.639898
-0.143015	51.6401378
-0.1431389	51.6402479
-0.1436989	51.6407426
-0.1438202	51.6408502
-0.143875	51.6409151
-0.1439443	51.640998
-0.1446375	51.6419847
-0.1450445	51.6426291
-0.1451287	51.6426136
-0.1469171	51.6422519
-0.1478549	51.6420637
-0.1478657	51.6420925
-0.1479729	51.642291
-0.1479999	51.6423229
-0.1480484	51.6423137
-0.1482432	51.6426204
-0.148515	51.6430714
-0.1486918	51.6434902
-0.1487729	51.6436994
-0.148845	51.6438653
-0.1488847	51.6439741
-0.1489901	51.6441438
-0.1491582	51.6446114
-0.1491522	51.6448251
-0.1491148	51.6448254
-0.1491154	51.6451706
-0.1491547	51.6451736
-0.1491548	51.6451845
-0.1492033	51.6453118
-0.1497872	51.6452885
-0.1505505	51.645256
-0.1508299	51.6452634
-0.1511249	51.6452747
-0.1513544	51.6452904
-0.1516599	51.6453208
-0.1515799	51.6456287
-0.1520659	51.645771
-0.1521478	51.6457978
-0.1520881	51.6459162
-0.1519542	51.6460922
-0.1518501	51.6462178
-0.1516676	51.6464321
-0.1514682	51.646666
-0.1512714	51.6469017
-0.1513612	51.6469297
-0.1510998	51.6472409
-0.1515974	51.6474001
-0.151798	51.6474673
-0.1523314	51.6476338
-0.1522808	51.6478593
-0.1522538	51.6479637
